,x,y,hour,yday
109,29078.216534926723,-1433368.213327746,13,5
110,29016.76742675932,-1433453.969461589,14,5
111,28044.249370796497,-1432972.1333161013,15,5
112,28196.075499210103,-1432969.4789784187,16,5
113,28569.42570008706,-1432837.2018832227,17,5
114,28566.343556097057,-1432798.9038234437,18,5
115,28619.99414755662,-1432995.426930609,19,5
116,28717.17135488547,-1433016.2524235072,20,5
117,28809.44231686566,-1433005.1246293997,21,5
118,28794.73744049712,-1433044.9685218742,22,5
119,28927.153284328782,-1433061.2281183295,23,5
120,28962.180628672435,-1432902.56151414,0,6
121,28892.641390037003,-1432848.54316142,1,6
122,28943.580933076315,-1432847.6159615263,2,6
123,29174.434139472203,-1432777.9271048745,3,6
124,29229.692218601398,-1432705.5945849488,4,6
125,29065.500375848893,-1432666.60654992,5,6
126,29041.69722200097,-1432469.5059755926,6,6
127,28947.795559975424,-1432495.594029751,7,6
128,29269.97678579446,-1432072.864784463,8,6
129,29286.63297409468,-1432029.5787369942,9,6
130,29269.65972471408,-1432006.7104004493,10,6
131,29254.414668448066,-1431773.6415516739,11,6
132,29310.04252697628,-1431664.3524446068,12,6
133,29290.857782551975,-1431681.0940039426,13,6
134,29229.757028566066,-1431673.9834488237,14,6
135,29157.671098170304,-1431594.914017659,15,6
136,29395.73577103376,-1431780.2264452986,16,6
137,29403.892542616344,-1431793.5055265354,17,6
138,29382.545507603805,-1431667.7440817927,18,6
139,29558.786570146403,-1431508.5419450128,19,6
140,29536.055074722597,-1431532.684582852,20,6
141,29519.59814449722,-1431491.2452821268,21,6
142,29425.254101441642,-1431610.027349318,22,6
143,29372.851375138976,-1431607.816035925,23,6
144,29409.545313214167,-1431570.7840292335,0,7
145,29518.74004660408,-1431589.0502229691,1,7
146,29608.95586340885,-1431542.196553607,2,7
147,29786.579577035976,-1431398.4204008623,3,7
148,29762.432427215124,-1432045.2017146312,4,7
149,29984.554578503383,-1431889.8982222371,5,7
150,29995.11652828452,-1431906.825968861,6,7
151,29968.867776409035,-1431894.0020033538,7,7
152,29887.020774114477,-1432233.9966370855,8,7
153,29841.828100484945,-1432259.0155157556,9,7
154,29820.438941811095,-1432443.705419694,10,7
155,29755.459650602163,-1432494.9222910223,11,7
156,29727.013873405216,-1432508.2688403411,12,7
157,29705.517548863856,-1432441.5013379098,13,7
158,29751.10100294762,-1432408.408270915,14,7
159,29672.867197598,-1432409.7674064343,15,7
160,29821.454771880428,-1432636.6484320636,16,7
161,29745.979684321373,-1432575.9918173098,17,7
162,29699.708764329764,-1432857.4956200751,18,7
163,29703.06586315597,-1432727.0792318864,19,7
164,29910.614173167553,-1432609.7739018225,20,7
165,29549.232790115675,-1432764.2684595727,21,7
166,29426.704741137975,-1432663.6666094621,22,7
167,29423.4128830085,-1432698.6712030459,23,7
168,29419.76123162784,-1432705.8549255058,0,8
169,29387.224323147646,-1432642.8469510914,1,8
170,29318.35413361699,-1432637.8869314203,2,8
171,29530.014167299058,-1432663.936109282,3,8
172,29207.200229233928,-1432371.2975570066,4,8
173,29152.884927505766,-1432251.1922510776,5,8
174,29035.842423431437,-1432230.0878164326,6,8
175,28987.150136804583,-1432160.6410429594,7,8
176,28984.16411728138,-1432166.4413103012,8,8
177,28966.08423615417,-1432179.2066304309,9,8
178,28792.2017583644,-1432096.536096993,10,8
179,28873.60200280733,-1432002.8837826396,11,8
180,28893.350569204395,-1431989.1929890658,12,8
181,28919.452689098784,-1431992.0060154381,13,8
182,28935.95815279626,-1432020.047474292,14,8
183,29001.707580585495,-1431984.4547884115,15,8
184,28983.187710720107,-1431978.6794404136,16,8
185,28980.770423969774,-1431831.0611551853,17,8
186,28887.124423611527,-1431930.8670881558,18,8
187,28632.891146536695,-1431844.187207328,19,8
188,28472.731529729776,-1431597.6481195535,20,8
189,28564.09661384399,-1431625.2503123758,21,8
190,28418.27138204667,-1431779.1366197194,22,8
191,28408.31094931159,-1431705.209277352,23,8
192,27982.468722637797,-1431702.5852862417,0,9
193,27667.097048349402,-1431423.9934964613,1,9
194,27695.065143078133,-1431382.2913984316,2,9
195,27728.310192123343,-1431363.0712055916,3,9
196,27747.182223754397,-1431376.3462374755,4,9
197,27830.050157325175,-1431194.4419671902,5,9
198,28006.29678349296,-1431163.443935113,6,9
199,27887.717356839887,-1431207.9882934699,7,9
200,27986.03797076667,-1431508.1199393366,8,9
201,28177.677506199696,-1431576.8453500888,9,9
202,28192.823030520016,-1431621.7586743587,10,9
203,28182.8512284831,-1431799.2250526303,11,9
204,27996.40365451969,-1431700.2353766605,12,9
205,27936.82953883698,-1431730.4385674705,13,9
206,27977.107205103403,-1431516.19609875,14,9
207,27944.15312824023,-1431499.2566470536,15,9
208,28076.54078715268,-1431498.3273718324,16,9
209,27844.542635707687,-1431855.0346181989,17,9
210,28139.986738226653,-1431762.7417545537,18,9
211,28125.536556209467,-1431858.9170387,19,9
212,28151.917880507033,-1431876.3550706308,20,9
213,28226.83384349033,-1431994.1057906926,21,9
214,28225.38956476637,-1432080.089265851,22,9
215,28507.476297888064,-1432097.1018811623,23,9
216,28474.208334119634,-1432056.8312058959,0,10
217,28338.766809268192,-1432131.8507926895,1,10
218,28414.482542276015,-1432120.520949653,2,10
219,28342.18981595841,-1432172.5148477962,3,10
220,28243.400158024182,-1432255.1337820962,4,10
221,28278.11428938094,-1432313.6690907744,5,10
222,28274.435421013113,-1432244.8950363991,6,10
223,28402.72667476835,-1432508.5594896148,7,10
224,28555.83464994207,-1432539.1037586194,8,10
225,28660.38832712779,-1432600.26140213,9,10
226,28895.768507603505,-1432679.783104346,10,10
227,28912.95149732715,-1432778.8956925592,11,10
228,28885.364281063077,-1432800.618375885,12,10
229,28841.96381225739,-1432798.8364667771,13,10
230,28768.042727159787,-1432788.1819405819,14,10
231,28698.791829069938,-1432880.3348689796,15,10
232,28343.677188224403,-1433279.5166911103,16,10
233,28188.34259222939,-1433366.68515839,17,10
234,28158.433618197138,-1433150.2533712657,18,10
235,28113.026339779033,-1433211.366835362,19,10
236,28497.274153664966,-1432809.8554379032,20,10
237,28411.842809016798,-1432914.4775506158,21,10
238,28269.15821846415,-1432894.612349761,22,10
239,28238.909991225122,-1432894.499363206,23,10
240,28291.246503024406,-1432883.1718513533,0,11
241,28423.50233438932,-1432636.2946619717,1,11
242,28327.329836975685,-1432516.25055087,2,11
243,28311.484498950536,-1432497.6010999952,3,11
244,28290.6996244599,-1432495.513719938,4,11
245,28349.858653498533,-1432454.5643272207,5,11
246,28403.420240873173,-1432379.9126200287,6,11
247,28513.261294905973,-1432480.7327441273,7,11
248,28542.42748764466,-1432490.2296784623,8,11
249,28585.469621135628,-1432511.2694300348,9,11
250,28466.63888685655,-1432425.1458086201,10,11
251,28462.54634092525,-1432405.1632591179,11,11
252,28559.89836707051,-1432415.4951290141,12,11
253,28653.654201476093,-1432406.9996132976,13,11
254,28690.70936050454,-1432180.9924250436,14,11
255,28688.442460614133,-1431967.7336925538,15,11
256,28707.95379001772,-1431820.9614687108,16,11
257,28551.309986686447,-1431770.1817652595,17,11
258,28614.573014490004,-1431758.9430416673,18,11
259,28537.861902856355,-1431799.5813234525,19,11
260,28546.17429421702,-1431860.4910596658,20,11
261,28320.05341820378,-1431870.1441587864,21,11
262,28106.00952887313,-1431877.1904518362,22,11
263,28072.1149167261,-1431785.1681238452,23,11
264,28062.5345794325,-1431783.2653835113,0,12
265,27724.367093238194,-1431464.587548941,1,12
266,27675.62460966297,-1431421.799799976,2,12
267,27642.155457646957,-1431461.994405515,3,12
268,27590.272150262812,-1431290.748442561,4,12
269,27697.512085285274,-1431402.391419099,5,12
270,27750.28537062055,-1431415.8387655064,6,12
271,28289.884992213996,-1431683.4034466636,7,12
272,28166.857879877232,-1431904.3834514907,8,12
273,28244.11096977449,-1431747.3874733294,9,12
274,28070.56255827964,-1431133.1184883302,10,12
275,28087.497715330606,-1431144.623130586,11,12
276,28170.498960941317,-1431178.2127126667,12,12
277,28313.855973389822,-1431337.5444748106,13,12
278,28265.12051196615,-1431340.0099108184,14,12
279,28204.60004909879,-1431409.0670402313,15,12
280,28203.113236308953,-1431402.2707535634,16,12
281,28216.35628035625,-1431383.965577564,17,12
282,28254.83372828807,-1431363.720452169,18,12
283,28339.528006769266,-1431427.932187629,19,12
284,28592.899178169835,-1431406.392763411,20,12
285,28643.09908549149,-1431187.7008842665,21,12
286,28916.027093651606,-1431049.9961820503,22,12
287,28831.460853332825,-1430973.0485882212,23,12
288,28826.600842875952,-1430930.5714352252,0,13
289,29209.92314796731,-1430541.121300242,1,13
290,29298.36374002336,-1430785.3247411586,2,13
291,29309.539744619593,-1430651.2952449766,3,13
292,29310.375190227554,-1430685.881106621,4,13
293,29286.030147897978,-1430702.4652865815,5,13
294,29286.29080136496,-1430746.9461234224,6,13
295,29332.93579005126,-1430772.0252879104,7,13
296,29697.57665771661,-1431121.165491643,8,13
297,29695.360936418052,-1431141.4810664929,9,13
298,29766.216979987716,-1431255.4536693327,10,13
299,29677.01623023577,-1431170.4006829727,11,13
300,29639.525530452058,-1431102.5196203636,12,13
301,29699.912656419223,-1431009.599369274,13,13
302,29692.18398025431,-1431004.9186082867,14,13
303,29680.450093161206,-1430977.3336631646,15,13
304,29659.2701895421,-1431000.6714158873,16,13
305,29704.649447593674,-1430942.568084706,17,13
306,29736.52530278916,-1430886.4460967109,18,13
307,29677.161938729147,-1430852.9536293582,19,13
308,29519.63308970623,-1430794.792592476,20,13
309,29640.50930281761,-1430528.9615503121,21,13
310,29626.229046376553,-1430572.341231702,22,13
311,29682.263591919527,-1430515.524631222,23,13
312,29668.525778303978,-1430519.3860107888,0,14
313,29544.242043416205,-1430498.6543451995,1,14
314,29513.668922055924,-1430570.1519212488,2,14
315,29507.99634649849,-1430504.3367383773,3,14
316,29493.535383360544,-1430426.9453992697,4,14
317,29575.160390661033,-1430547.4257164774,5,14
318,29724.00161645469,-1430308.7663514547,6,14
319,29725.648115914977,-1430291.570094839,7,14
320,29790.15203277716,-1430306.3400997855,8,14
321,29742.205010721333,-1430279.3547586736,9,14
322,29780.362460598328,-1430264.9774303557,10,14
323,29858.913443985246,-1430287.5970472356,11,14
324,29895.285201112416,-1430574.9726877902,12,14
325,29861.626577629195,-1430548.5967037277,13,14
326,29852.875156918784,-1430519.527418899,14,14
327,29763.673522749028,-1430561.104854084,15,14
328,29809.657728856204,-1430569.6110101044,16,14
329,29778.38148230631,-1430888.7210068132,17,14
330,29804.969098009235,-1430897.6262307956,18,14
331,29965.109602942775,-1430908.9293156213,19,14
332,29916.611552827904,-1431004.1381292825,20,14
333,29926.788723544683,-1431006.9211225752,21,14
334,29926.344580503795,-1431027.4100786825,22,14
335,29624.976955999005,-1430755.5033570912,23,14
336,29594.987222178257,-1430747.4826372992,0,15
337,29565.458859040158,-1430706.382072313,1,15
338,29602.47972424181,-1430697.6119980547,2,15
339,29582.589206334767,-1430773.9091874927,3,15
340,29518.682080681236,-1430693.0371769737,4,15
341,29703.998820704783,-1430779.0533013039,5,15
342,29723.927079870577,-1430740.3613745621,6,15
343,29633.660870916534,-1430653.0594994335,7,15
344,29547.776633431207,-1430741.8213059197,8,15
345,29560.372177640733,-1430833.757592135,9,15
346,29578.160132314926,-1430817.0904460265,10,15
347,29578.68261505019,-1430792.692091646,11,15
348,29635.936802199492,-1430744.4677191908,12,15
349,29589.511726693625,-1430727.121496376,13,15
350,29558.534560640084,-1430671.3191782485,14,15
351,29609.258288818575,-1430711.3195277052,15,15
352,29632.18254656883,-1430735.383068019,16,15
353,29860.517670556026,-1430766.8476368487,17,15
354,29423.432292537884,-1430685.0117898234,18,15
355,29400.622753964362,-1430573.6350877013,19,15
356,29274.217073622764,-1430579.215392489,20,15
357,29214.01102274765,-1430632.803094973,21,15
358,29227.0211891846,-1430638.475872516,22,15
359,29221.59336995841,-1430683.5041552223,23,15
360,29272.009515806498,-1430835.5560354297,0,16
361,29310.393575126305,-1430744.0150268537,1,16
362,29316.129598671425,-1430759.791199286,2,16
363,29348.852551835695,-1430708.6535942967,3,16
364,29319.73520444831,-1430727.0189466176,4,16
365,29309.282877340356,-1430697.1129019896,5,16
366,29285.34498090066,-1430687.3048486297,6,16
367,29233.64549499198,-1430698.8518812144,7,16
368,29200.348454305764,-1430852.9366120307,8,16
369,29194.06724585823,-1430843.7075144616,9,16
370,28915.45068582973,-1430725.475484166,10,16
371,28926.47734533003,-1430779.23471397,11,16
372,28948.16573634141,-1430778.5062712103,12,16
373,28935.249653747742,-1430766.9902550564,13,16
374,28948.144304009184,-1430762.243071087,14,16
375,28916.006724132054,-1430727.6843468237,15,16
376,29105.29544290924,-1430706.2787457656,16,16
377,29235.989824230088,-1430836.2769196923,17,16
378,29215.48767180114,-1430817.4984676873,18,16
379,29235.247162024953,-1430793.1142087905,19,16
380,29191.402557335165,-1430734.7282436003,20,16
381,29275.836137706283,-1430737.1612097104,21,16
382,29278.743354515966,-1430728.3262470698,22,16
383,29209.53534534908,-1430740.4305628478,23,16
384,29224.23346458543,-1430757.023656703,0,17
385,29227.704467302377,-1430774.630459392,1,17
386,29380.077879049448,-1430738.3965620128,2,17
387,29365.52865702661,-1430734.4080092234,3,17
388,29397.298114324076,-1430695.2717345639,4,17
389,29760.63839089862,-1431177.7573629075,5,17
390,29757.75720167488,-1431394.077111127,6,17
391,30164.52375148826,-1431412.4902888401,7,17
392,30093.06209749866,-1431663.711468415,8,17
393,30147.93385013396,-1431620.490281045,9,17
394,30110.891360794656,-1431622.1945679619,10,17
395,30093.248165055007,-1431667.7383795243,11,17
396,30087.623048751702,-1431685.9325899316,12,17
397,30134.470218859642,-1431695.1758001514,13,17
398,30136.89851761023,-1431774.6648848078,14,17
399,30041.072804518284,-1431805.7088470368,15,17
400,29991.60654439,-1431778.9983795874,16,17
401,29999.76505163966,-1431765.6934343704,17,17
402,30022.413790276732,-1431825.8686091376,18,17
403,29950.803988804782,-1431841.516389103,19,17
404,30105.848542749955,-1431885.5784223701,20,17
405,29945.043007714547,-1431941.5153325084,21,17
406,29950.135535165668,-1431971.0904537898,22,17
407,30086.801782117003,-1431742.0087115793,23,17
408,29924.24800556043,-1432119.6600210893,0,18
409,29720.01669938386,-1432321.804318585,1,18
410,29757.37125752845,-1432423.3433956432,2,18
411,29593.380454495174,-1432426.3141707669,3,18
412,29478.010714509517,-1432011.721173993,4,18
413,29476.755972709358,-1431997.8398461693,5,18
414,29373.065323725412,-1432124.1997913972,6,18
415,29307.04864022284,-1432120.2018805319,7,18
416,29397.9563846741,-1432043.9317694078,8,18
417,29420.66431664729,-1432064.6649989258,9,18
418,29348.771910799394,-1432063.658317098,10,18
419,29276.233855691455,-1432023.4991925217,11,18
420,29277.659328619375,-1432013.4932112307,12,18
421,29283.87226546654,-1432010.0355032014,13,18
422,29175.144624249,-1432058.4499934146,14,18
423,29143.695950681467,-1432039.4814170043,15,18
424,29095.488640227086,-1432353.081550292,16,18
425,29102.224400602332,-1432384.844094719,17,18
426,29076.32864310128,-1432364.9869657482,18,18
427,29031.078939978503,-1432389.2997419327,19,18
428,29016.893355729593,-1432453.4097328314,20,18
429,28930.785051060015,-1432579.3298988065,21,18
430,28915.28480886471,-1432543.6820206824,22,18
431,29031.17827238626,-1432529.626115498,23,18
432,29010.62977287428,-1432528.299680631,0,19
433,28971.91372853887,-1432513.778698284,1,19
434,28964.82101441524,-1432617.2328709308,2,19
435,28887.633791216496,-1432334.9870857073,3,19
436,28818.584291032817,-1432551.1776357563,4,19
437,28597.804973870465,-1432790.6179434035,5,19
438,28604.832407650953,-1432763.1984579216,6,19
439,28763.497327707053,-1432613.349565126,7,19
440,29015.774268536443,-1432994.6710896564,8,19
441,29185.75025901077,-1432947.1615183395,9,19
442,29066.37142475695,-1432805.0191323594,10,19
443,29050.169406430512,-1432753.104948364,11,19
444,29109.18617658745,-1432689.6327882602,12,19
445,29101.64361431696,-1432720.488123334,13,19
446,29097.636613082643,-1432730.9677315517,14,19
447,29145.032693735444,-1432795.9795518012,15,19
448,29116.58076744485,-1432230.998223641,16,19
449,29229.34310156055,-1432308.975433673,17,19
450,29449.872346654196,-1432178.9177668258,18,19
451,29672.84919177735,-1431772.9915992324,19,19
452,29620.012328449,-1431851.7570450976,20,19
453,28803.808201102038,-1432253.6749362226,21,19
454,28825.468986020216,-1432329.8542586062,22,19
455,28776.905960450527,-1432425.667589315,23,19
456,28369.968685008058,-1432981.6784320371,0,20
457,28370.848051000725,-1433052.9961471423,1,20
458,28026.54119969901,-1433325.5155052834,2,20
459,28094.18483111732,-1433246.8038360719,3,20
460,28105.545902571303,-1433246.8205208355,4,20
461,28174.735810989416,-1432933.572892204,5,20
462,28134.96757048862,-1433012.0675690444,6,20
463,28091.54586029466,-1433090.500428074,7,20
464,27856.16577145178,-1433185.5305810797,8,20
465,27847.629962932966,-1433148.1694998827,9,20
466,27842.412613985918,-1433136.8765545357,10,20
467,27840.348089260537,-1433117.131515949,11,20
468,27862.554939485384,-1433137.0891342645,12,20
469,28016.41809563189,-1432988.4192958432,13,20
470,28013.712813288723,-1432965.125357924,14,20
471,27993.44440059253,-1432962.5302083243,15,20
472,27928.72030505503,-1432915.6208956721,16,20
473,27847.520094741216,-1432917.9040953275,17,20
474,27870.416297747764,-1432823.9903546297,18,20
475,28178.833935777475,-1432989.5065417436,19,20
476,28140.438894123654,-1432913.9039677873,20,20
477,28070.96286683864,-1433018.1701330566,21,20
478,28056.537013666653,-1433035.3649949916,22,20
479,28033.398597188534,-1433042.5696123275,23,20
480,28011.060015016712,-1433160.1514315356,0,21
481,27928.862542305542,-1433234.5121057273,1,21
482,27895.486628732866,-1433197.6370235267,2,21
483,27881.938325530213,-1433255.2502635624,3,21
484,27839.506925200774,-1433250.4938197297,4,21
485,27831.519458641193,-1433324.7741338827,5,21
486,28077.149836366072,-1433170.1517276403,6,21
487,27811.63075172964,-1433084.6397253852,7,21
488,27553.272451196168,-1433554.7333166786,8,21
489,27308.80936650453,-1433660.5819207085,9,21
490,27322.250168462146,-1433582.9586631588,10,21
491,27304.070261949044,-1433542.109436976,11,21
492,27327.46114130664,-1433557.6062936697,12,21
493,27348.390646402084,-1433586.0440383295,13,21
494,27407.81548447326,-1433546.9020527448,14,21
495,27392.505295787687,-1433580.1889744871,15,21
496,27275.228284542052,-1433505.304400747,16,21
497,27340.911629666633,-1433740.9743077187,17,21
498,27310.71480631265,-1433795.887595798,18,21
499,27383.877820430727,-1434119.7096274127,19,21
500,27342.27908235591,-1434102.9907564204,20,21
501,27375.605838875068,-1433911.8762135194,21,21
502,26999.335618281326,-1434003.1779824244,22,21
503,27038.38630713047,-1434058.59208236,23,21
504,27068.155533152203,-1434034.646853998,0,22
505,27082.9853879917,-1433951.1053019802,1,22
506,27230.96298378343,-1433957.9725568402,2,22
507,27236.97611102557,-1433946.1700081464,3,22
508,27021.657453901582,-1433885.8429527108,4,22
509,27240.32744281362,-1433800.9552287883,5,22
510,27309.27785056571,-1433883.1144343382,6,22
511,27138.650700519804,-1433749.381357425,7,22
512,27218.343842897048,-1433737.9178576558,8,22
513,27343.988800057738,-1433957.1894723657,9,22
514,27410.326941008763,-1434287.4351238236,10,22
515,27393.24315070666,-1434268.3115060828,11,22
516,27402.06788138529,-1434284.2924021205,12,22
517,27457.282611931587,-1434265.3809527277,13,22
518,27344.167944092853,-1434214.807537272,14,22
519,27355.879675884134,-1434199.6020423074,15,22
520,27547.35472837135,-1434316.7020434882,16,22
521,27754.91161070173,-1434340.6196619663,17,22
522,27603.891563182246,-1434337.858857246,18,22
523,27207.206317393488,-1434453.3664213228,19,22
524,27237.2510553405,-1434392.748151895,20,22
525,27187.34715997839,-1434408.4777968624,21,22
526,27215.767540502657,-1434413.9987299058,22,22
527,27114.485744402453,-1434291.7247995979,23,22
528,27071.800231415822,-1434314.0305466878,0,23
529,27141.24820601727,-1434371.8119711815,1,23
530,27109.645749078765,-1434382.7433348775,2,23
531,27100.297728120913,-1434359.2781361442,3,23
532,27067.11342041424,-1434351.5038904315,4,23
533,27078.14334070292,-1434347.4201993793,5,23
534,27055.849678505867,-1434362.2901217877,6,23
535,27052.654197695567,-1434343.4470251503,7,23
536,27002.85784929058,-1434295.8135583252,8,23
537,27072.696381693146,-1434212.9676407485,9,23
538,27074.38426547647,-1434249.4469912574,10,23
539,27080.4061289694,-1434260.8697101637,11,23
540,27078.024791268122,-1434255.0741349359,12,23
541,27105.86859970042,-1434271.730846286,13,23
542,27073.447069266425,-1434279.1403923088,14,23
543,27110.760343070473,-1434271.4117785962,15,23
544,27063.165378935373,-1434343.3804831726,16,23
545,26950.36903196812,-1434341.629487288,17,23
546,26906.096972472096,-1434333.6933908078,18,23
547,26905.056869185933,-1434349.2529575936,19,23
548,26953.56768807269,-1434369.8762857525,20,23
549,26861.756996566713,-1434433.2479131978,21,23
550,26870.072652837945,-1434493.7135696348,22,23
551,26637.073169198546,-1434524.3818049405,23,23
552,26647.54315000193,-1434577.825096244,0,24
553,26323.26541135825,-1434346.5846667308,1,24
554,26580.957748241963,-1434375.115937333,2,24
555,26438.81367635687,-1434190.3165699027,3,24
556,26428.287580134784,-1434235.3832803995,4,24
557,26426.33393303829,-1434377.389596931,5,24
558,26539.072516793218,-1434567.9288293535,6,24
559,26950.862841864142,-1434048.4526107018,7,24
560,26872.912406663138,-1433948.2110783868,8,24
561,26865.079599866625,-1433922.6888127353,9,24
562,26945.425786985114,-1433939.219130743,10,24
563,26956.343444040158,-1434006.0271900182,11,24
564,26971.156257240382,-1434025.229851661,12,24
565,26969.853318836293,-1434025.385322972,13,24
566,26979.560005796862,-1434080.9926321092,14,24
567,26954.0206420047,-1434071.186612496,15,24
568,26984.94427669786,-1434088.4615341388,16,24
569,27010.190215371855,-1434149.7580527402,17,24
570,27293.975075083315,-1434368.2639996517,18,24
571,27266.01141213948,-1434057.591942348,19,24
572,27350.9731287978,-1433930.6558837395,20,24
573,27241.751434679238,-1434039.7795611462,21,24
574,27296.24659031206,-1434002.4663189643,22,24
575,27306.656942437676,-1434037.4585862863,23,24
576,27268.61228986637,-1434058.0534315994,0,25
577,27377.903870401246,-1433778.414571306,1,25
578,27327.675767291865,-1433377.4650936776,2,25
579,27460.522882431313,-1433531.0851795427,3,25
580,27421.594033537178,-1433540.0693685035,4,25
581,27218.746401659057,-1433854.1038058712,5,25
582,27234.744446411947,-1433847.8322441655,6,25
583,27229.16118589605,-1433702.7234821627,7,25
584,27348.041870367153,-1433554.7191378209,8,25
585,27440.5415373347,-1433479.5594918765,9,25
586,27557.64766950133,-1433563.2141588,10,25
587,27536.401199473316,-1433752.3099405249,11,25
