,x,y,hour,yday
62,29210.452964033862,-1437578.1883161564,14,252
63,29164.74510552619,-1437611.2796141652,15,252
64,29150.786379293528,-1437603.0366595893,16,252
65,29181.89056717093,-1437466.3303011574,17,252
66,29096.99680828557,-1437697.1001135954,18,252
67,29428.47495642526,-1438161.7754914528,19,252
68,29517.62467364361,-1438416.9214595065,20,252
69,29557.017456404952,-1438528.9464256992,21,252
70,29481.578042472363,-1438511.4923531888,22,252
71,29464.09473625494,-1438490.089878107,23,252
72,29471.09609382497,-1438493.7374508125,0,253
73,29464.12940473602,-1438497.037061027,1,253
74,29534.919290016674,-1438529.7983725693,2,253
75,29484.4897847818,-1438518.8736672702,3,253
76,29442.38687417613,-1438537.04869701,4,253
77,29453.181107193937,-1438492.6094433363,5,253
78,29573.961208973735,-1438401.2890285703,6,253
79,28484.12129351388,-1438041.652744218,7,253
80,28222.002476002934,-1438328.416868769,8,253
81,28155.427013964927,-1438318.5786484021,9,253
82,28152.308708730725,-1438290.7695905888,10,253
83,28051.948331532214,-1438360.994193283,11,253
84,27968.51927148724,-1438321.767234883,12,253
85,27976.65547907837,-1438320.750721417,13,253
86,27976.05964320632,-1438341.8674230054,14,253
87,27957.004747919847,-1438405.3133915314,15,253
88,27982.249681440673,-1438385.5801468382,16,253
89,28030.593651300445,-1438366.6359357242,17,253
90,27990.18748881886,-1438010.1439760712,18,253
91,27735.25489650592,-1437915.8745088084,19,253
92,27750.975330859674,-1437663.862885393,20,253
93,27782.907503156915,-1437670.4755655422,21,253
94,27773.095761084416,-1437730.7824407248,22,253
95,27749.663835643663,-1437991.3296671358,23,253
96,27721.434480568816,-1438058.7494701324,0,254
97,27711.368612014237,-1438024.4881328945,1,254
98,27712.928715817558,-1438041.19367011,2,254
99,27718.418647535753,-1438047.4922745542,3,254
100,27718.736675325905,-1437988.2610798925,4,254
101,27742.61166524576,-1438010.9361681556,5,254
102,27880.275343253164,-1438034.1703158603,6,254
103,27422.074006481453,-1438536.822093297,7,254
104,26461.04794364638,-1439338.6128285702,8,254
105,26382.890953625752,-1439334.6706527376,9,254
106,26320.094259089325,-1439322.6647665764,10,254
107,26459.8831541594,-1439300.419850143,11,254
108,26486.64251738742,-1439252.5102166757,12,254
109,26534.226241152206,-1439382.2149284568,13,254
110,26491.01820549667,-1439450.7155794816,14,254
111,26465.138110266842,-1439453.5136916633,15,254
112,26328.220663613687,-1439716.4813342763,16,254
113,26309.973970192503,-1439747.8840665899,17,254
114,26349.981406399398,-1439284.1384567933,18,254
115,25823.515244960243,-1439743.9709880084,19,254
116,24670.535006338665,-1440755.1344099203,20,254
117,24842.042487145216,-1440299.9274056025,21,254
118,24908.684781202577,-1440324.607285021,22,254
119,24937.1315795472,-1440230.9413542505,23,254
120,24644.032813604645,-1440306.5695455605,0,255
121,24738.851403301553,-1440298.2758548171,1,255
122,24717.661273235182,-1440660.292268797,2,255
123,24737.670927616113,-1440667.646387924,3,255
124,24759.683392289986,-1440641.501082,4,255
125,24628.287662646,-1440192.8631106298,5,255
126,24819.674686266968,-1440617.0440748758,6,255
127,24398.36703750784,-1440866.7724226261,7,255
128,24207.116960417676,-1440100.6884260594,8,255
129,24715.29885909431,-1439879.6019767292,9,255
130,24957.97963632579,-1439935.3188516733,10,255
131,24953.418841529503,-1439914.366176657,11,255
132,24982.888440183895,-1439970.8154917643,12,255
133,24993.827778442617,-1440069.7164340543,13,255
134,25011.533204328993,-1440171.4474916493,14,255
135,25108.784177489124,-1440271.791038341,15,255
136,25119.224295771106,-1440227.0738189863,16,255
137,24822.682570988494,-1440018.7010536133,17,255
138,24542.837733320583,-1440512.1220260686,18,255
139,24529.28084272648,-1440449.3425449838,19,255
140,24519.01618936075,-1440413.4826130164,20,255
141,24591.476453580097,-1440409.988253966,21,255
142,24569.222585235962,-1440408.3722697373,22,255
143,24603.231334238775,-1440408.4604424816,23,255
144,24609.972853273084,-1440454.5980894982,0,256
145,24604.105137646544,-1440459.7308327965,1,256
146,24579.490937263196,-1440448.65260928,2,256
147,24562.51875415409,-1440456.5910622568,3,256
148,24644.36383403822,-1440340.5906306223,4,256
149,24673.527168258795,-1440388.4359965085,5,256
150,24651.78235383255,-1440417.5708055818,6,256
151,24630.633920699875,-1440069.8444467278,7,256
152,24596.8435511704,-1439926.623456326,8,256
153,24632.510953471803,-1439905.6520909292,9,256
154,25086.622335315376,-1439609.3508525721,10,256
155,25644.448737031547,-1440213.9574926232,11,256
156,25598.425635292493,-1440301.372648089,12,256
157,26039.889406424616,-1440266.203091197,13,256
158,26047.887551102296,-1440274.3435985153,14,256
159,25947.073293304456,-1440165.2904480353,15,256
160,25988.424219737462,-1440205.971919652,16,256
161,25913.847738678585,-1440405.8809860207,17,256
162,25920.78658364458,-1440363.4943061646,18,256
163,25895.93464355622,-1440262.554791377,19,256
164,26190.089787545425,-1439697.50794827,20,256
165,26182.210052572646,-1439794.007830182,21,256
166,26161.007958250364,-1439794.9542376085,22,256
167,26338.326793407807,-1439802.322708688,23,256
168,26343.074722578458,-1439763.9501131428,0,257
169,26449.621135820627,-1439898.8099782458,1,257
170,26450.521446723065,-1439957.6129901786,2,257
171,26479.718753623132,-1439942.653760438,3,257
172,26239.223046725932,-1440335.3567742873,4,257
173,26253.150314126775,-1440328.9752375952,5,257
174,26310.837623475392,-1440277.3552333561,6,257
175,25214.38017523495,-1441089.8588252612,7,257
176,25051.668199808646,-1440999.4082946999,8,257
177,24834.96388149824,-1441069.4839568282,9,257
178,24465.103485120228,-1440600.5260523842,10,257
179,24351.249553613296,-1440357.8738138326,11,257
180,24313.430118229044,-1440354.2552334429,12,257
181,24223.040233069667,-1440274.923058324,13,257
182,24146.20821173193,-1439953.6787224384,14,257
183,24722.654525841885,-1440109.91197173,15,257
184,24694.04239368756,-1440112.8083157055,16,257
185,24402.637619340527,-1440102.9056807344,17,257
186,23726.746953150458,-1440983.320474073,18,257
187,23675.93365008586,-1441258.1845884668,19,257
188,23713.135111939406,-1441154.4918042517,20,257
189,23965.30257340839,-1441015.5035938288,21,257
190,23812.075358121532,-1441020.21398731,22,257
191,23724.820955783656,-1440995.5201649987,23,257
192,23681.889329074213,-1440951.075052682,0,258
193,23723.149598429747,-1440920.356963918,1,258
194,24078.036917872552,-1440699.5637306906,2,258
195,23842.000727021943,-1440760.0761263308,3,258
196,23869.956936098853,-1440741.6986545157,4,258
197,24060.986325016333,-1440727.3862292992,5,258
198,23994.841265598,-1440648.231230714,6,258
199,23897.887790129345,-1440696.1773805248,7,258
200,24105.69385477851,-1440458.2501768325,8,258
201,24250.692107474668,-1440374.3424538982,9,258
202,23775.5812561127,-1440397.3184406261,10,258
203,23521.515236636973,-1440384.905810132,11,258
204,23433.19059091931,-1440194.368855742,12,258
205,23452.887073254253,-1439812.6488079487,13,258
206,23455.518546873438,-1439832.943355453,14,258
207,23511.671984526867,-1439806.746146808,15,258
208,23337.93785234155,-1440022.63458093,16,258
209,23327.671408599614,-1440314.8065841077,17,258
210,23304.407714473316,-1440333.0574066287,18,258
211,23327.912588697076,-1440404.8827089132,19,258
212,23361.87089650166,-1440392.8405568574,20,258
213,23263.972338984888,-1440323.364116855,21,258
214,23277.632832224393,-1440302.6135945718,22,258
215,23234.540697300316,-1440351.96577402,23,258
216,23274.746096679944,-1440344.2065135797,0,259
217,23222.91615706766,-1440388.581170132,1,259
218,23156.410428309893,-1440481.8232866067,2,259
219,23006.784396971245,-1440407.7139054306,3,259
220,22951.476855170513,-1440156.7038004554,4,259
221,22890.800897809142,-1440233.4597686678,5,259
222,22627.235922889653,-1440185.437650976,6,259
223,22720.806000463563,-1439940.4873001406,7,259
224,22875.284010327763,-1440746.8450040617,8,259
225,22849.875155806956,-1440753.110057355,9,259
226,22931.851970386495,-1440779.644504124,10,259
227,22913.436512175995,-1440765.095247959,11,259
228,23254.305234015363,-1440729.0234645153,12,259
229,23259.935727338765,-1440757.5547739353,13,259
230,23141.96208211588,-1440705.1593208981,14,259
231,23134.672734150663,-1440716.0807579146,15,259
232,23137.218541116712,-1440696.315453262,16,259
233,23242.499011821656,-1440711.5971015773,17,259
234,23496.84437886754,-1441163.4223713991,18,259
235,23468.830910688153,-1441172.8707121334,19,259
236,23519.41990811808,-1441128.825869821,20,259
237,23497.61657126211,-1441109.8073367977,21,259
238,23659.249976004783,-1441045.1744784506,22,259
239,23751.95278870334,-1441157.3616516914,23,259
240,23791.5191600355,-1440954.3166768518,0,260
241,23720.064311142098,-1440967.3851413713,1,260
242,23730.824186345864,-1440981.651115493,2,260
243,23645.702663756234,-1440972.7791480825,3,260
244,23643.443495708365,-1440930.0300797513,4,260
245,23706.045294250474,-1441121.4722347478,5,260
246,23655.019454067507,-1441131.6379122688,6,260
247,23254.303696677984,-1440762.3002838504,7,260
248,24024.73378078452,-1440396.2139957447,8,260
249,23946.24035168824,-1441019.8988733594,9,260
250,23870.503994652325,-1440607.9745951646,10,260
251,24768.603785115643,-1440312.575826645,11,260
252,24904.314687487866,-1440149.259423394,12,260
253,24854.274248240916,-1440158.328656108,13,260
254,24737.0412948097,-1439966.1247792696,14,260
255,24771.104169931386,-1439997.7635615522,15,260
256,24761.238004772764,-1440023.8012672625,16,260
257,25379.173370912813,-1441028.6251271025,17,260
258,26549.80035840677,-1441113.3856776734,18,260
259,26703.535507325665,-1441277.1518966653,19,260
260,26714.616580883645,-1441994.5578470998,20,260
261,26664.736225615194,-1442004.974251483,21,260
262,26580.403356375038,-1442063.796113887,22,260
263,26560.163500424984,-1442205.1943053652,23,260
264,26476.18349077687,-1441729.1480061014,0,261
265,26478.35392798185,-1441716.5488294866,1,261
266,26252.701658139016,-1441751.3219728037,2,261
267,26258.39837244381,-1441728.5624080114,3,261
268,26256.788841941834,-1441695.8007147664,4,261
269,26331.077115487933,-1441650.1275529342,5,261
270,26083.373152675194,-1441830.9654411445,6,261
271,25657.32303081989,-1442598.4585339609,7,261
272,25812.605829067335,-1443051.819135196,8,261
273,25708.56716423095,-1442859.5832507496,9,261
274,25733.323879132004,-1442923.6524055004,10,261
275,25865.881508706443,-1442615.6219131234,11,261
276,25914.81494417212,-1442792.8948615193,12,261
277,26006.189446871977,-1442865.2915829641,13,261
278,25965.771736923856,-1442936.0031209376,14,261
279,25923.717561619364,-1442945.794151963,15,261
280,25928.132827333295,-1442948.2994625727,16,261
281,26024.681039283336,-1443132.3510165159,17,261
282,25894.596572590784,-1442987.3116364519,18,261
283,26152.100802925575,-1442871.5537828796,19,261
284,26000.063421104074,-1442825.4297310335,20,261
285,26021.98169874552,-1442859.9471577608,21,261
286,26038.428906855206,-1442859.0148930298,22,261
287,26050.29125268562,-1442852.023899691,23,261
288,26153.300912706538,-1442819.337019361,0,262
289,26134.96163830721,-1442839.2958412196,1,262
290,26133.596059406067,-1442832.1300342034,2,262
291,26183.8835579943,-1442863.9123033087,3,262
292,26114.36613299322,-1442964.6446058552,4,262
293,26123.406563415483,-1442968.2786857032,5,262
294,26411.408530321314,-1442898.1704044747,6,262
295,26368.707345199222,-1442828.8584604657,7,262
296,26622.86339427619,-1442580.3870227584,8,262
297,26840.665649305236,-1443148.9546805504,9,262
298,26556.67619065969,-1443411.393084104,10,262
299,25819.566780407666,-1443722.3573720295,11,262
300,25677.983815930096,-1443625.29028302,12,262
301,25755.66544977371,-1443983.4343142097,13,262
302,25890.805288700867,-1443996.228290874,14,262
303,25927.48794589112,-1444266.8368369387,15,262
304,25894.41712553578,-1444242.811604209,16,262
305,25707.770756656064,-1444510.1876840917,17,262
306,25233.117606555214,-1444262.0070190306,18,262
307,25240.389271955424,-1444249.8277686234,19,262
308,25283.27912004398,-1444304.857789998,20,262
309,25073.62371318329,-1444627.3771177668,21,262
310,25157.99054277313,-1444709.6226465062,22,262
311,25174.398096076213,-1444727.2939482317,23,262
312,24913.132428496905,-1444689.1354690816,0,263
313,25029.111371398772,-1444501.9179770558,1,263
314,25067.924602377363,-1444483.6168170583,2,263
315,25131.80208064786,-1444534.1030111539,3,263
316,25161.031273920213,-1444493.0610403253,4,263
317,25176.529374857124,-1444530.6537659706,5,263
318,25338.20159798915,-1444428.672867099,6,263
319,25106.085122523877,-1444566.3322705603,7,263
320,24899.851661115354,-1444349.7668302124,8,263
321,24800.362273644016,-1444326.7391256264,9,263
322,24125.03851238198,-1444288.8514592035,10,263
323,24214.071523509872,-1444389.5098676845,11,263
324,24410.66503657318,-1444492.5005771525,12,263
325,24367.917998977788,-1444453.2463549941,13,263
326,24367.847442707658,-1444448.6042663716,14,263
327,24410.99861828507,-1444358.786584261,15,263
328,24518.97412249208,-1444374.2435941566,16,263
329,24548.300175517015,-1444366.4257246875,17,263
330,24636.992275553,-1443373.9187589567,18,263
331,24822.111736026563,-1443220.4270076137,19,263
332,24604.11870139105,-1443114.1792587417,20,263
333,24191.72643866145,-1443026.4911097381,21,263
334,24138.88854813515,-1443012.9176373759,22,263
335,24149.40944252845,-1442963.1660414431,23,263
336,24105.90375703679,-1442968.6211386938,0,264
337,24102.81970844136,-1442827.5676217168,1,264
338,24077.307012889956,-1442786.1146056377,2,264
339,24089.686020809564,-1442777.3984422637,3,264
340,24111.33513881978,-1442773.3181469063,4,264
341,24105.66886948017,-1442781.6196133906,5,264
342,24098.463597384536,-1442804.2540939266,6,264
343,23114.07893926286,-1442148.607630063,7,264
344,23142.486438715125,-1441731.3396757299,8,264
345,23379.134110581126,-1441650.7884708396,9,264
346,23630.757789365623,-1442146.889259651,10,264
347,23650.78547391196,-1442099.0932128795,11,264
348,24031.464510223133,-1442109.1557730408,12,264
349,23998.745541573502,-1442084.7040856695,13,264
350,24000.150611604502,-1442023.6127622505,14,264
351,24022.903918735614,-1442011.6269608508,15,264
352,24012.40651523578,-1441948.211267051,16,264
353,24020.949532463605,-1442226.8398356694,17,264
354,23967.958337638036,-1442352.400447029,18,264
355,23806.988831880546,-1441938.9712294007,19,264
356,23789.055141451714,-1441953.9336133616,20,264
357,23526.192842298417,-1441738.289466047,21,264
358,23534.16403910243,-1441794.9703266902,22,264
359,23443.07024633425,-1441769.035688516,23,264
360,23400.656553700836,-1441793.0696716814,0,265
361,23276.852200708046,-1441833.660179982,1,265
362,23358.63154393767,-1441803.7680482185,2,265
363,22934.376253563267,-1441855.7764512694,3,265
364,22909.86968188686,-1441932.151853618,4,265
365,22871.496321594368,-1441832.532212745,5,265
366,22847.87738311398,-1441612.3519055715,6,265
367,23116.896479157138,-1440968.6380313784,7,265
368,23126.727744443633,-1440948.4683380814,8,265
369,23060.983793181564,-1440955.7344691162,9,265
370,22874.971786846407,-1440908.7070286195,10,265
371,22829.591643645184,-1440905.9731811157,11,265
372,22686.132873341732,-1440917.4808105512,12,265
373,22686.008254422635,-1440950.9363768627,13,265
374,22712.874287512157,-1441299.0889891207,14,265
375,22714.50561948914,-1441345.3043547636,15,265
376,22708.120867344278,-1441289.355215116,16,265
377,22642.74446758883,-1441205.5670813918,17,265
378,22610.446783991327,-1441046.0264178633,18,265
379,22652.776532534914,-1441108.5265104196,19,265
380,22672.59620333484,-1441159.5475200156,20,265
381,22353.885262097563,-1441120.8951584185,21,265
382,22201.479439279152,-1441037.3790587168,22,265
383,22266.748950624013,-1440866.256140975,23,265
384,22099.821569676773,-1441007.1461302254,0,266
385,21986.517623689717,-1441109.9244047084,1,266
386,21914.732889876603,-1441030.1356634435,2,266
387,21984.74470561613,-1441023.6909049952,3,266
388,21976.22286714141,-1441034.2924095644,4,266
389,22014.650745825806,-1440968.956965793,5,266
390,22402.927931173843,-1440706.0812773532,6,266
391,22884.153620842044,-1439562.0757733216,7,266
392,23117.35821540398,-1439571.5706976713,8,266
393,22933.532969258482,-1439908.898856411,9,266
394,22956.11485758599,-1439946.3630421995,10,266
395,22916.890977635205,-1439877.2523387836,11,266
396,22926.13444538577,-1439871.051593703,12,266
397,23101.086731454176,-1439774.130559904,13,266
398,23398.133393278447,-1439833.8344265926,14,266
399,23384.20189818,-1439813.677256016,15,266
400,23192.701924983743,-1440237.0376956197,16,266
401,22992.61643627521,-1440019.542557375,17,266
402,22617.30856082564,-1440424.4370466454,18,266
403,21956.37714020475,-1441041.5489647717,19,266
404,21763.867363399047,-1440944.5383601643,20,266
405,21732.017825461826,-1440981.4353112248,21,266
406,21771.61473518706,-1440940.7613728868,22,266
407,21747.517586552814,-1440965.922638492,23,266
408,21751.289604422207,-1440987.6867408645,0,267
409,21760.25921601175,-1440964.9612339255,1,267
410,21804.587682096313,-1440985.5412485641,2,267
411,21791.100524165427,-1440992.0426557395,3,267
412,21828.32296066697,-1441020.881825966,4,267
413,21833.278899377612,-1441009.4732592988,5,267
414,21819.348913370257,-1441020.3204404665,6,267
415,21815.485363244683,-1441086.890910086,7,267
416,21580.616213773726,-1441073.6041112163,8,267
417,21936.139457031713,-1441545.2092436012,9,267
418,22110.265813788446,-1441556.986837802,10,267
419,22478.389004726258,-1441666.059057236,11,267
420,22483.376425280305,-1441638.7804412993,12,267
421,22537.238972435578,-1441621.200469707,13,267
422,22643.2524714907,-1441867.5575115203,14,267
423,22646.431013722504,-1441886.9917117434,15,267
424,22737.83377436944,-1441929.743796017,16,267
425,23242.78667154344,-1442205.1027139493,17,267
426,23401.65414967114,-1441968.3489810687,18,267
427,23327.872656948282,-1442043.1328283648,19,267
428,23078.47990303002,-1442007.1957900885,20,267
429,23044.500220070906,-1441847.0388439537,21,267
430,23106.127038454073,-1441919.444138568,22,267
431,23310.00609756108,-1441832.9223549974,23,267
432,23384.349199027685,-1442013.5142210245,0,268
433,23394.658889879887,-1442015.1353956338,1,268
434,23341.251372929884,-1442083.4528171972,2,268
435,23321.69470037577,-1442092.4306738153,3,268
436,23183.285739028925,-1442213.8536432947,4,268
437,23008.522264824725,-1442155.5710832542,5,268
438,23031.954663960365,-1442116.6594289592,6,268
439,23058.371393928734,-1442190.0301841546,7,268
440,23146.48509925126,-1442273.158153131,8,268
441,22757.24205807314,-1442218.4421554222,9,268
442,23106.283422235294,-1442870.7285594773,10,268
443,22470.80425248082,-1442464.3634298875,11,268
444,22478.997431021584,-1442453.7567934468,12,268
445,22773.98808487766,-1442496.5994003008,13,268
446,22787.08125099701,-1442484.3691090175,14,268
447,22794.590136497744,-1442473.4302774998,15,268
448,22772.649156931217,-1442399.8541988663,16,268
449,22448.84480750744,-1442196.8929921915,17,268
450,22004.578267519824,-1441967.9669724046,18,268
451,22160.888827240113,-1442044.111993465,19,268
452,22168.009756283962,-1441834.8272142417,20,268
453,22271.5041521587,-1441867.5738216564,21,268
454,22238.775016202493,-1441621.2399528392,22,268
455,22268.683402466708,-1441602.8426379708,23,268
456,22288.16532249783,-1441784.7375349316,0,269
457,22282.262359934015,-1441838.132540189,1,269
458,22268.170487572203,-1441907.3886257329,2,269
459,22140.811438811714,-1441905.4088893444,3,269
460,22148.908238376465,-1441824.537444711,4,269
461,22170.82352669803,-1441831.183413243,5,269
462,22118.16839402479,-1441759.9472808102,6,269
463,22087.14668583256,-1441923.397442685,7,269
464,22208.753066411133,-1442021.4456886214,8,269
465,21767.070933403615,-1441781.0586606842,9,269
466,22012.09199821796,-1441771.5515964485,10,269
467,22111.84837227552,-1441486.5759828303,11,269
468,22214.385730744314,-1441145.5161146426,12,269
469,22516.175509976892,-1440954.3848956642,13,269
470,22517.373327346493,-1441014.5807106094,14,269
471,22552.893763380827,-1441005.7260019153,15,269
472,22499.330859779882,-1440843.5022699381,16,269
473,22646.595228120226,-1440830.9733459668,17,269
474,22653.69276837044,-1440844.720278687,18,269
475,22065.36905431665,-1439700.947386171,19,269
476,22319.867597913224,-1439580.1780929384,20,269
477,22271.46236345365,-1439622.8821470875,21,269
478,22145.83956499954,-1439675.8077163855,22,269
479,22128.240243159235,-1439659.178146184,23,269
480,22112.766316216308,-1439609.131542623,0,270
481,22188.149640292137,-1439601.6185243328,1,270
482,22157.863321625355,-1439644.960259155,2,270
483,22175.62983619713,-1439569.6401311127,3,270
484,22180.98786429959,-1439543.7682171436,4,270
485,22171.400543014865,-1439540.6605378438,5,270
486,22184.681297646774,-1439517.4603552269,6,270
487,21888.18865003448,-1439339.6020645238,7,270
488,22727.383584999112,-1438162.5517363718,8,270
489,23046.81568857307,-1437720.9589299306,9,270
490,23654.556035142494,-1437330.3775017187,10,270
491,23574.473630014407,-1437414.2231891775,11,270
492,23623.325296757816,-1437480.433472755,12,270
493,23645.375929002978,-1437449.9441903222,13,270
494,23650.462877360373,-1437469.8692688232,14,270
495,23661.834989343202,-1437485.9921511537,15,270
496,23986.98907722386,-1437155.624905635,16,270
497,24186.07958852125,-1437006.457163348,17,270
498,24220.048672023215,-1437259.5079917808,18,270
499,23333.060242415882,-1437411.3732186602,19,270
500,23469.62679941013,-1437771.2562451656,20,270
501,23556.850555057365,-1437861.6444046013,21,270
502,23545.662407911626,-1437849.594432938,22,270
503,23583.264025063872,-1437904.8417106112,23,270
504,23553.03127994152,-1437868.1679729251,0,271
505,23552.877686328622,-1437871.6847402533,1,271
506,23561.977640333153,-1437862.897280237,2,271
507,23614.90530961846,-1437756.0542341992,3,271
508,23615.675502323164,-1437721.6338772106,4,271
509,23627.179072132287,-1437729.8565458946,5,271
510,23478.102251169308,-1437632.0987618144,6,271
511,23347.383387104146,-1437642.7114649208,7,271
512,24036.077654008404,-1437419.0179233372,8,271
513,24104.089613991993,-1437372.7686013544,9,271
514,24312.699082741477,-1437059.431471636,10,271
515,24249.202428516128,-1437258.0372758142,11,271
516,24272.309515157776,-1437250.4010024674,12,271
517,24267.90262367196,-1437251.3002718484,13,271
518,24280.31240599717,-1437216.630401818,14,271
519,24271.565111071297,-1437256.2846385818,15,271
520,24325.792231683114,-1437449.6528041882,16,271
521,24310.55812409341,-1437482.2094787944,17,271
522,24209.944968952394,-1437579.7352406082,18,271
523,24353.12190135849,-1438674.6036990318,19,271
524,24547.226635163483,-1438861.408835975,20,271
525,24625.272555031635,-1439094.911124869,21,271
526,24627.857407391086,-1439086.6889669579,22,271
527,24485.36794797104,-1439030.8114022561,23,271
528,24540.35292627551,-1439085.9919342715,0,272
529,24580.181301705834,-1439067.6629223935,1,272
530,24571.585973476464,-1439074.3517192279,2,272
531,24610.379542541414,-1439073.9487458633,3,272
532,24611.651907370975,-1439093.7883663499,4,272
533,24606.120670344462,-1438948.6969632541,5,272
534,24528.030644036047,-1438940.8062549604,6,272
535,24629.89315799904,-1439043.6802465704,7,272
536,25207.982602638185,-1438793.174612804,8,272
537,25596.033164574255,-1438983.1217708415,9,272
538,26215.210160240676,-1439448.6762644325,10,272
539,26231.903934371163,-1439522.3991415084,11,272
540,26185.06757878761,-1439504.1523125332,12,272
541,26288.065478962628,-1439529.6615088552,13,272
542,26237.840072858202,-1439497.5586637917,14,272
543,26284.65574979371,-1439296.4061606247,15,272
544,26358.516067876422,-1439314.216841552,16,272
545,26345.656588851263,-1439322.7083509653,17,272
546,26427.70707279943,-1439141.7729949607,18,272
547,26388.414697237527,-1439256.411510991,19,272
548,26371.578656913003,-1439287.648586329,20,272
549,26239.714031422103,-1439234.5231194578,21,272
550,26218.30371923283,-1439222.0629256729,22,272
551,26202.86370521814,-1439195.8040042045,23,272
552,26201.272758620915,-1439161.5513569114,0,273
553,26207.59688292472,-1439211.0956203234,1,273
554,26372.864233743516,-1438982.9864049745,2,273
555,26344.253010555334,-1438862.9170595154,3,273
556,26321.638058807992,-1438865.0592574773,4,273
557,26323.825452226138,-1438886.0256770584,5,273
558,26311.508293683535,-1438873.6397165216,6,273
559,26238.752482560692,-1438840.0931036815,7,273
560,26019.03108984822,-1438570.0301601605,8,273
561,25764.213667301326,-1438837.6349433283,9,273
562,25755.13695211855,-1438768.959117863,10,273
563,25787.160692789348,-1438859.5839515368,11,273
564,25829.45412917508,-1438750.49788032,12,273
565,25819.8840286728,-1438714.813733543,13,273
566,26065.061042528432,-1438661.1035390191,14,273
567,26098.94466318095,-1438622.885983702,15,273
568,26082.213508653862,-1438640.781431258,16,273
569,26341.86602509556,-1438542.8884674553,17,273
570,26210.167567532695,-1438734.8087412028,18,273
571,25568.897785932626,-1439522.8507239558,19,273
572,25603.595921701646,-1439631.377139393,20,273
573,25717.727593720185,-1439624.6134891033,21,273
574,25751.099572937615,-1439661.4448138196,22,273
575,25734.099399781742,-1439688.9964885067,23,273
576,25968.91650603051,-1439591.5091421378,0,274
577,25908.02727302319,-1439572.7719799085,1,274
578,25904.241074797857,-1439562.3506658815,2,274
579,25881.89620707629,-1439710.339179168,3,274
580,25861.385145422086,-1439690.5642944276,4,274
581,25867.545180902296,-1439613.1628178745,5,274
582,25768.50897474475,-1439714.5409456035,6,274
583,25832.449567200336,-1439837.3323989753,7,274
584,25724.36394321461,-1440220.5830946148,8,274
585,26286.39693940434,-1441200.085560039,9,274
586,26636.83397975743,-1441134.094882255,10,274
587,27348.966359823353,-1441558.5596494395,11,274
