,x,y,hour,yday
221,43711.596377110756,-1442243.801454478,5,259
222,43694.06011222371,-1442237.9123196863,6,259
223,43990.85595213799,-1442500.979800674,7,259
224,43998.22122277018,-1442511.444334062,8,259
225,43998.30560059898,-1442522.1784353289,9,259
226,44006.28900212681,-1442524.2961604143,10,259
227,44165.50354928705,-1442596.1529002097,11,259
228,44290.94572827519,-1442432.708738014,12,259
229,44709.9832794396,-1442113.7616930986,13,259
230,43814.82635129426,-1442065.307367742,14,259
231,43859.60284370953,-1442083.5378289998,15,259
232,43885.08690205471,-1442091.416307005,16,259
233,43842.694588047016,-1442132.731544685,17,259
234,43791.92441594813,-1442047.361084143,18,259
235,43643.79233122995,-1441867.8911429616,19,259
236,43445.339440383716,-1441936.5508854494,20,259
237,43464.616585446565,-1441917.3125474462,21,259
238,43487.8862940561,-1442036.5479572818,22,259
239,43577.04195143189,-1442036.9287628375,23,259
240,43568.071913405096,-1442048.3808887023,0,260
241,43579.6562936954,-1442045.1271076829,1,260
242,43576.39490206773,-1442069.3571063573,2,260
243,43567.154328570454,-1442180.3448708467,3,260
244,43702.567494249604,-1442089.4923841534,4,260
245,43705.213821219826,-1442106.6324929888,5,260
246,43668.888895980046,-1442054.720823797,6,260
247,43678.24970112012,-1442042.7611847324,7,260
248,43673.311489266685,-1442050.5807215252,8,260
249,43644.10802587678,-1442072.7270189861,9,260
250,43726.38718513469,-1442211.8051526207,10,260
251,43664.5262299605,-1442220.6502336613,11,260
252,43680.27135972831,-1442237.4676810035,12,260
253,43674.25637115132,-1442248.1971364473,13,260
254,43652.38579717425,-1442331.9624138535,14,260
255,43607.99378091858,-1442473.2509869654,15,260
256,43737.45156890582,-1442532.3926784783,16,260
257,43692.67643548256,-1442480.2520050714,17,260
258,43692.01791246262,-1442576.9621763139,18,260
259,43688.560254451375,-1442500.5474481569,19,260
260,43738.003992595375,-1442552.3719312921,20,260
261,43730.68722160437,-1442600.8984361705,21,260
262,43638.925249474676,-1442822.9057942696,22,260
263,43693.47809831971,-1442833.6795255947,23,260
264,43833.93212309261,-1442822.190009119,0,261
265,43827.54091899068,-1443045.8292997393,1,261
266,43812.55266848873,-1443060.7212778842,2,261
267,43839.82218582285,-1443282.4224214132,3,261
268,43934.11474668349,-1443526.240869728,4,261
269,43918.119130583065,-1443786.5400007493,5,261
270,43983.13633144003,-1443879.1285874862,6,261
271,43933.20800806952,-1443946.7954429018,7,261
272,43979.58261860211,-1443952.4273410921,8,261
273,43960.36846728163,-1443989.5652455825,9,261
274,43971.62367350472,-1444145.52712898,10,261
275,44080.23635391977,-1444225.7185491186,11,261
276,44207.47654684949,-1444339.694434787,12,261
277,44110.84952239357,-1443978.0856711718,13,261
278,44119.94191490195,-1444189.4222064437,14,261
279,44402.339943290106,-1444023.2000365723,15,261
280,44388.94165834872,-1444082.747702782,16,261
281,44379.38518735505,-1444094.4815276451,17,261
282,44418.90709481473,-1444101.6026190121,18,261
283,44373.99068167957,-1444003.8284075877,19,261
284,44378.03258435719,-1443949.0653591785,20,261
285,44543.042276197004,-1443870.9090892174,21,261
286,44639.75620632652,-1443940.1584776898,22,261
287,44575.95151277848,-1443875.9048359373,23,261
288,44631.483304424306,-1443860.0028534685,0,262
289,44632.87305534642,-1443850.0498293634,1,262
290,44561.974446123,-1443884.5763671375,2,262
291,44512.88347036732,-1443914.702424053,3,262
292,44630.163084301035,-1443968.6398041272,4,262
293,44589.78336280994,-1444008.9716261446,5,262
294,44512.5270159436,-1444043.0777347037,6,262
295,44606.3226660722,-1444035.32774459,7,262
296,44557.33105402467,-1444042.858940838,8,262
297,44536.1622503137,-1444020.9717250061,9,262
298,44514.31440820213,-1444033.4817549456,10,262
299,44521.6027411337,-1444084.6127109008,11,262
300,44532.47592590961,-1444066.8845505014,12,262
301,44597.25518386814,-1444088.5931236846,13,262
302,44681.053072304385,-1444045.5204985414,14,262
303,44633.28555527105,-1444007.7724526527,15,262
304,44556.662281489,-1443998.418089446,16,262
305,44553.36929235575,-1443999.4479945367,17,262
306,44562.054291201224,-1444083.5390143325,18,262
307,44601.116890152436,-1444064.4136714942,19,262
308,44610.204316289724,-1444068.651948565,20,262
309,44588.538537199325,-1444065.3349027804,21,262
310,44598.78513415068,-1444089.0586922222,22,262
311,44604.78993844591,-1444089.6084460968,23,262
312,44589.71589626169,-1444101.6636892112,0,263
313,44624.715332150256,-1444136.885662554,1,263
314,44614.48431944586,-1444206.6698364015,2,263
315,44676.43141366101,-1444159.6330884432,3,263
316,44638.69873993563,-1444246.351014221,4,263
317,44645.75422610191,-1444264.538825254,5,263
318,44702.50031584355,-1444326.352114151,6,263
319,44749.75647114359,-1444275.4830785173,7,263
320,44829.59013253744,-1444239.0028300826,8,263
321,44842.48158466544,-1444253.0461609699,9,263
322,45255.06827038974,-1444405.7075181948,10,263
323,45364.13320957467,-1444741.8792105222,11,263
324,45492.519480691146,-1444812.1991047421,12,263
325,46035.46404510724,-1444537.8033180537,13,263
326,46111.581432532665,-1444543.9012785754,14,263
327,46115.76236591195,-1444572.1995790205,15,263
328,46232.31245323397,-1444705.5256265583,16,263
329,46208.15558371126,-1444650.8608146163,17,263
330,46190.771051108975,-1444670.5961485428,18,263
331,46113.5671809024,-1444838.6947729571,19,263
332,45954.89232716951,-1444877.721820704,20,263
333,45938.367224437185,-1444871.1096032404,21,263
334,45913.760869273385,-1444904.0622243667,22,263
335,46055.82553427094,-1444857.559804884,23,263
336,46039.808391444916,-1444842.5348452232,0,264
337,45988.304616668705,-1444896.783380336,1,264
338,45989.19999616775,-1444909.2597626727,2,264
339,46075.43321963416,-1444926.5993462557,3,264
340,46056.7230612727,-1445001.6990620464,4,264
341,46016.37659383076,-1444982.9346931102,5,264
342,46012.61595576696,-1445039.8055268086,6,264
343,46026.33521454148,-1445072.0327111345,7,264
344,46020.33224153919,-1445107.6038569596,8,264
345,46232.30125874747,-1445179.704752685,9,264
346,46270.88796658565,-1445455.4996922647,10,264
347,46267.47315760501,-1445460.7739248096,11,264
348,46279.60304335962,-1445463.419884811,12,264
349,46296.53935023936,-1445475.5833089403,13,264
350,46326.70826196739,-1445436.8944551682,14,264
351,46099.65033664578,-1445288.3047777857,15,264
352,46091.23162614901,-1445289.1488200093,16,264
353,46215.355876670874,-1445321.3787163561,17,264
354,46112.47272223161,-1445477.057786542,18,264
355,46733.002702517326,-1445235.7716489474,19,264
356,46770.34355463385,-1445513.4288154733,20,264
357,46787.10810763321,-1445555.7284122878,21,264
358,46906.51530239941,-1445354.3083264404,22,264
359,46645.80027186252,-1445048.5481103186,23,264
360,46605.4944807162,-1444991.020339635,0,265
361,46609.800633034174,-1445133.475069514,1,265
362,46672.5419029715,-1445465.435461294,2,265
363,46234.7049358109,-1445727.8985140354,3,265
364,46226.256006548014,-1445731.2669087087,4,265
365,46108.45598054159,-1445741.5030434318,5,265
366,46590.38141898716,-1446620.983017202,6,265
367,46596.22691650054,-1446612.1786089446,7,265
368,46627.55291201872,-1446625.434714638,8,265
369,46631.22306498834,-1446604.17195164,9,265
370,46585.163280029265,-1446571.5656585263,10,265
371,46613.41223295086,-1446667.5014588046,11,265
372,46643.275740724595,-1446696.219763365,12,265
373,47256.06801779443,-1445914.9311476173,13,265
374,47178.11146919194,-1445946.9233214927,14,265
375,47567.619970054555,-1445788.5177282034,15,265
376,47765.042249466605,-1445698.6304170312,16,265
377,47751.715312235574,-1445775.1922010577,17,265
378,48558.73948615579,-1446300.9824920525,18,265
379,48707.02858371813,-1446726.524649026,19,265
380,48712.49853461672,-1446713.2247344186,20,265
381,48679.34046944032,-1446799.9385694556,21,265
382,48747.52118263974,-1447020.0187940276,22,265
383,48795.15746623189,-1447039.1052705843,23,265
384,48656.449414258626,-1447077.3214813143,0,266
385,48665.71926704069,-1447073.6335240044,1,266
386,48613.75552593324,-1447097.4875312478,2,266
387,48615.148722631886,-1447097.0987296451,3,266
388,48614.424749760874,-1447103.4341901348,4,266
389,48599.601115571815,-1447130.30931305,5,266
390,48604.09956700235,-1447194.9979168875,6,266
391,48723.38041980754,-1447273.5432154823,7,266
392,48699.15570714426,-1447292.0547869527,8,266
393,48726.85435803357,-1447300.2201605968,9,266
394,48696.05530131099,-1447325.2418561503,10,266
395,48675.49619968605,-1447341.335538665,11,266
396,48658.71883700845,-1447322.02511969,12,266
397,48669.45991584669,-1447351.468520206,13,266
398,48662.06022001575,-1447410.5197156544,14,266
399,48699.99241708877,-1447441.5767577577,15,266
400,48683.04145203253,-1447483.8330260564,16,266
401,48550.62518177823,-1447473.7742526447,17,266
402,48540.39010648763,-1447531.9163021627,18,266
403,48738.84106944683,-1447833.4236823593,19,266
404,48757.17413805285,-1447832.2317381594,20,266
405,48760.01265705942,-1447832.263575926,21,266
406,48769.39612124002,-1447924.012634777,22,266
407,48910.77375885679,-1448187.2336038284,23,266
408,48781.11393861384,-1448112.779022108,0,267
409,48922.54200265737,-1447979.7013736593,1,267
410,48928.717529887894,-1447986.3541344428,2,267
411,48919.78019351686,-1448105.3310603118,3,267
412,48947.365747886106,-1448120.5521465526,4,267
413,48904.01754159478,-1448207.8049861505,5,267
414,49254.178064231746,-1447991.5709581058,6,267
415,49147.598510388016,-1447959.1528903167,7,267
416,48822.076578677916,-1448201.8671482108,8,267
417,48898.4797155612,-1448198.15277967,9,267
418,48921.71147036486,-1448263.8284241266,10,267
419,48933.41948318571,-1448329.4826661756,11,267
420,49122.04179800263,-1448393.9377250108,12,267
421,48473.47138930803,-1448556.2293071223,13,267
422,48684.383163655955,-1448603.1782410054,14,267
423,48318.92429036828,-1449193.496199189,15,267
424,47973.62640275553,-1449176.838410442,16,267
425,47975.66088126624,-1449156.3867609622,17,267
426,48146.8739378283,-1449291.1144194966,18,267
427,48231.364627564064,-1449213.9821676358,19,267
428,48205.37604230168,-1449615.5132044132,20,267
429,47998.06939019807,-1449861.2024190507,21,267
430,47657.591556772335,-1450100.4762301578,22,267
431,47456.34082974725,-1450005.9466235652,23,267
432,47479.14234121441,-1450102.6760088657,0,268
433,47328.412767434835,-1450048.4806944253,1,268
434,47356.38430330492,-1450063.165344033,2,268
435,47454.60441783151,-1450082.6671386368,3,268
436,47543.21300009717,-1450098.8176707525,4,268
437,47558.24655464591,-1450118.5409194997,5,268
438,47580.59899317873,-1450124.7553667598,6,268
439,47504.026273028154,-1450160.3893573408,7,268
440,47495.91162696975,-1450155.1039128678,8,268
441,47628.14915469679,-1450273.2123530428,9,268
442,47661.619357273186,-1450599.1057810008,10,268
443,47603.82649344283,-1450689.5633170372,11,268
444,47620.01970025344,-1450733.3639945423,12,268
445,47250.86185571604,-1450991.8970971704,13,268
446,47264.735392859344,-1450997.91710744,14,268
447,47419.84091514341,-1450669.881823554,15,268
448,46978.56339312058,-1450768.2145070885,16,268
449,46383.20533374057,-1451653.838367159,17,268
450,46396.787687059004,-1451627.9415340456,18,268
451,46755.52144233128,-1450673.5549840028,19,268
452,46657.55188787874,-1450710.9675431205,20,268
453,46638.731261514244,-1450706.1416554314,21,268
454,46510.6252487658,-1450743.8807406006,22,268
455,46584.07699624338,-1450823.9826132893,23,268
456,47146.86617954327,-1451669.730042862,0,269
457,47280.30304446794,-1451731.1859332505,1,269
458,46953.85918256852,-1451922.7047532008,2,269
459,46874.31115853284,-1452056.9133734175,3,269
460,46812.31620627347,-1451999.1391829094,4,269
461,46672.2832086067,-1452174.9611288903,5,269
462,46658.261917262476,-1452182.0694882052,6,269
463,46652.42726849697,-1452571.4743428198,7,269
464,45822.84090463515,-1452346.892092412,8,269
465,45831.80904522471,-1452355.1746380301,9,269
466,45743.35671752233,-1452363.5235308756,10,269
467,45769.11822153414,-1452523.983395518,11,269
468,45886.934632780365,-1452451.443752711,12,269
469,45835.63473826719,-1452547.0192327078,13,269
470,45723.26998275924,-1452536.2726400406,14,269
471,45755.595307103315,-1452628.9779528417,15,269
472,46071.629451957226,-1453212.4341883243,16,269
473,45972.24218042715,-1453257.3952696698,17,269
474,46082.794361769586,-1453292.1347004536,18,269
475,45664.28843322146,-1453552.2452924906,19,269
476,45784.98217116593,-1453723.473189551,20,269
477,45773.21115545988,-1453701.757940376,21,269
478,45920.61227851128,-1453821.2484533063,22,269
479,45979.96416998818,-1453844.979371494,23,269
480,45982.45768706674,-1453907.3137638092,0,270
481,45985.652836146044,-1453618.1689666628,1,270
482,45940.10333868761,-1453571.879028707,2,270
483,46160.873583491855,-1454000.6277030038,3,270
484,46482.6621236652,-1454262.506824431,4,270
485,46517.26852723636,-1454300.0749393716,5,270
486,46574.57412951357,-1454298.1541254697,6,270
487,46127.53011400398,-1454327.8159866568,7,270
488,46225.949053745695,-1454302.5693632187,8,270
489,46354.68456006658,-1454422.1139162434,9,270
490,46787.658956374384,-1454293.0700409587,10,270
491,46788.273523726275,-1454293.7070704806,11,270
492,46645.28968725507,-1454327.1281828769,12,270
493,46963.25478231723,-1454872.4882346783,13,270
494,47304.15047931665,-1454514.7467507878,14,270
495,47435.56662512829,-1454716.2968535044,15,270
496,47389.98731725099,-1454590.9301663954,16,270
497,47204.01592787016,-1454298.2912112004,17,270
498,47202.693671901325,-1454429.7206557388,18,270
499,47198.114545460776,-1454453.7394081436,19,270
